invoice_id,customer_id,product_id,invoice_date,quantity,unit_price,discount_pct,billed_amount
INV1384,C1,P5,2024-06-20,23,62.87,0,1446.01
INV1385,C8,P1,2024-07-27,11,168.13,15,1572.02
INV1386,C24,P7,2024-06-16,11,179.93,0,1979.23
INV1387,C14,P0,2024-10-28,23,90.43,10,1871.9
INV1388,C35,P1,2024-09-13,19,180.04,5,3249.72
INV1389,C38,P0,2024-07-27,24,106.18,0,2548.32
INV1390,C28,P2,2024-09-19,16,159.8,0,2556.8
INV1391,C40,P6,2024-11-01,15,58.71,0,880.65
INV1392,C20,P8,2024-06-13,12,140.17,0,1682.04
INV1393,C16,P5,2024-09-08,24,64.95,10,1402.92
INV1394,C44,P3,2024-11-08,25,139.8,0,3495.0
INV1395,C40,P1,2024-09-02,19,192.61,0,3659.59
INV1396,C19,P8,2024-06-12,21,140.17,0,2943.57
INV1397,C8,P1,2024-08-28,23,168.13,10,3480.29
INV1398,C13,P0,2024-06-25,19,106.18,0,2017.42
INV1399,C40,P2,2024-10-25,20,159.8,0,3196.0
INV1400,C49,P0,2024-10-08,20,106.18,0,2123.6
INV1401,C13,P7,2024-09-19,21,159.56,10,3015.68
INV1402,C33,P1,2024-06-27,28,192.61,0,5393.08
INV1403,C7,P6,2024-08-07,34,51.29,5,1656.67
INV1404,C28,P0,2024-08-07,13,106.18,0,1380.34
INV1405,C48,P9,2024-08-20,19,156.21,0,2967.99
INV1406,C1,P2,2024-10-30,10,159.8,0,1598.0
INV1407,C21,P9,2024-07-11,24,156.21,0,3749.04
INV1408,C30,P9,2024-08-02,17,147.53,0,2508.01
INV1409,C46,P5,2024-08-09,31,62.49,5,1840.33
INV1410,C19,P6,2024-07-28,22,58.71,0,1291.62
INV1411,C38,P4,2024-09-27,13,73.4,0,954.2
INV1412,C20,P3,2024-09-09,27,139.8,0,3774.6
INV1413,C8,P6,2024-09-14,9,58.71,0,528.39
INV1414,C44,P7,2024-07-14,24,179.93,0,4318.32
INV1415,C25,P0,2024-06-16,7,106.18,0,743.26
INV1416,C49,P1,2024-08-10,27,192.61,0,5200.47
INV1417,C29,P6,2024-10-29,20,58.71,0,1174.2
INV1418,C44,P8,2024-07-01,22,140.17,0,3083.74
INV1419,C2,P2,2024-06-21,24,150.36,0,3608.64
INV1420,C31,P8,2024-11-10,20,140.17,0,2803.4
INV1421,C31,P3,2024-08-22,26,139.8,0,3634.8
INV1422,C13,P2,2024-09-15,17,159.8,0,2716.6
INV1423,C8,P4,2024-09-06,12,66.35,5,756.39
INV1424,C8,P4,2024-08-17,17,66.35,5,1071.55
INV1425,C12,P2,2024-06-19,24,159.8,0,3835.2
INV1426,C23,P9,2024-11-20,16,140.61,5,2137.27
INV1427,C16,P3,2024-07-14,14,139.8,0,1957.2
INV1428,C3,P9,2024-10-31,28,156.21,0,4373.88
INV1429,C24,P0,2024-06-26,27,106.18,0,2866.86
INV1430,C17,P5,2024-06-01,15,73.4,0,1101.0
INV1431,C3,P8,2024-11-12,30,140.17,0,4205.1
INV1432,C25,P6,2024-10-16,17,54.76,5,884.37
INV1433,C30,P6,2024-07-01,19,53.92,10,922.03
INV1434,C33,P8,2024-06-23,17,123.1,5,1988.06
INV1435,C37,P8,2024-09-08,13,140.17,0,1822.21
INV1436,C16,P3,2024-08-10,16,139.8,0,2236.8
INV1437,C44,P9,2024-08-25,21,145.63,0,3058.23
INV1438,C17,P0,2024-09-01,13,106.18,0,1380.34
INV1439,C30,P8,2024-10-09,23,140.17,0,3223.91
INV1440,C24,P1,2024-06-24,24,170.95,0,4102.8
INV1441,C35,P1,2024-06-24,17,180.04,0,3060.68
INV1442,C26,P6,2024-06-26,15,58.71,0,880.65
INV1443,C0,P1,2024-09-18,27,192.61,0,5200.47
INV1444,C16,P3,2024-07-26,19,139.8,0,2656.2
INV1445,C5,P0,2024-09-26,11,106.18,0,1167.98
INV1446,C30,P5,2024-07-07,15,73.4,0,1101.0
INV1447,C13,P9,2024-08-08,6,156.21,0,937.26
INV1448,C6,P9,2024-07-18,12,156.21,0,1874.52
INV1449,C20,P0,2024-08-04,12,106.18,0,1274.16
INV1450,C25,P0,2024-09-09,16,106.18,0,1698.88
INV1451,C48,P7,2024-11-24,23,179.93,0,4138.39
INV1452,C24,P0,2024-06-25,22,106.18,0,2335.96
INV1453,C2,P0,2024-10-25,20,91.55,5,1739.45
INV1454,C1,P8,2024-10-23,19,140.17,0,2663.23
INV1455,C16,P0,2024-08-15,12,106.18,0,1274.16
INV1456,C42,P8,2024-07-20,24,140.17,0,3364.08
INV1457,C45,P9,2024-06-15,24,133.19,5,3036.73
INV1458,C19,P5,2024-06-24,22,73.4,0,1614.8
INV1459,C23,P8,2024-10-23,21,140.17,0,2943.57
INV1460,C14,P2,2024-06-27,23,159.8,0,3675.4
INV1461,C30,P8,2024-07-31,11,140.17,0,1541.87
INV1462,C6,P3,2024-07-22,22,139.8,0,3075.6
INV1463,C47,P3,2024-07-06,25,130.71,5,3104.36
INV1464,C16,P2,2024-09-13,22,138.85,5,2901.96
INV1465,C47,P2,2024-06-27,18,159.8,0,2876.4
INV1466,C3,P4,2024-11-01,12,68.96,10,744.77
INV1467,C16,P9,2024-10-28,23,156.21,0,3592.83
INV1468,C27,P0,2024-11-19,20,106.18,0,2123.6
INV1469,C16,P7,2024-11-13,15,179.93,0,2698.95
INV1470,C10,P1,2024-09-14,22,169.59,10,3357.88
INV1471,C41,P8,2024-08-20,5,140.17,0,700.85
INV1472,C12,P2,2024-06-07,13,159.8,0,2077.4
INV1473,C39,P5,2024-08-21,16,73.4,0,1174.4
INV1474,C49,P0,2024-08-19,23,106.18,0,2442.14
INV1475,C47,P4,2024-09-15,15,73.4,0,1101.0
INV1476,C25,P5,2024-09-15,16,73.4,0,1174.4
INV1477,C30,P6,2024-07-24,19,53.92,0,1024.48
INV1478,C35,P3,2024-06-03,34,139.8,0,4753.2
INV1479,C16,P6,2024-08-29,19,58.71,0,1115.49
INV1480,C0,P4,2024-06-21,17,73.4,0,1247.8
INV1481,C31,P9,2024-08-03,15,156.21,0,2343.15
INV1482,C27,P4,2024-09-24,20,73.4,0,1468.0
INV1483,C16,P2,2024-08-13,22,138.85,5,2901.96
INV1484,C17,P0,2024-07-05,15,106.18,0,1592.7
INV1485,C43,P0,2024-10-09,20,93.08,0,1861.6
INV1486,C24,P0,2024-09-08,14,106.18,0,1486.52
INV1487,C3,P0,2024-06-14,24,95.03,10,2052.65
INV1488,C36,P4,2024-06-26,19,73.4,0,1394.6
INV1489,C23,P8,2024-06-29,19,140.17,0,2663.23
INV1490,C18,P0,2024-06-22,18,106.18,0,1911.24
INV1491,C13,P0,2024-08-16,12,106.18,0,1274.16
INV1492,C32,P4,2024-11-06,17,68.37,5,1104.18
INV1493,C45,P0,2024-07-22,22,106.18,0,2335.96
INV1494,C30,P2,2024-09-22,7,159.8,0,1118.6
INV1495,C31,P7,2024-07-23,16,179.93,0,2878.88
INV1496,C3,P1,2024-11-08,17,192.61,0,3274.37
INV1497,C25,P0,2024-06-04,21,106.18,0,2229.78
INV1498,C15,P4,2024-11-20,21,67.23,10,1270.65
INV1499,C41,P0,2024-08-12,11,106.18,0,1167.98
INV1500,C8,P9,2024-11-26,24,156.21,0,3749.04
INV1501,C49,P7,2024-10-19,19,161.58,10,2763.02
INV1502,C20,P2,2024-08-28,16,159.8,0,2556.8
INV1503,C31,P4,2024-11-14,25,69.45,10,1562.62
INV1504,C32,P1,2024-06-19,9,192.61,0,1733.49
INV1505,C24,P5,2024-09-02,21,73.4,0,1541.4
INV1506,C17,P9,2024-06-08,10,156.21,0,1562.1
INV1507,C32,P3,2024-08-25,21,139.8,0,2935.8
INV1508,C45,P2,2024-07-07,14,159.8,0,2237.2
INV1509,C11,P7,2024-08-11,20,179.93,0,3598.6
INV1510,C9,P3,2024-08-31,23,139.8,0,3215.4
INV1511,C20,P5,2024-06-09,22,73.4,0,1614.8
INV1512,C43,P8,2024-07-15,19,140.17,0,2663.23
INV1513,C32,P0,2024-06-06,18,106.18,0,1911.24
INV1514,C15,P1,2024-11-24,16,192.61,0,3081.76
INV1515,C24,P9,2024-08-08,17,156.21,0,2655.57
INV1516,C49,P4,2024-09-03,27,73.4,0,1981.8
INV1517,C38,P5,2024-11-16,6,73.4,0,440.4
INV1518,C47,P8,2024-11-07,19,140.17,0,2663.23
INV1519,C28,P0,2024-08-03,31,106.18,0,3291.58
INV1520,C4,P8,2024-06-03,23,121.12,5,2646.47
INV1521,C49,P7,2024-10-15,19,161.58,5,2916.52
INV1522,C38,P3,2024-11-20,21,120.02,5,2394.4
INV1523,C2,P4,2024-10-20,13,73.4,0,954.2
INV1524,C26,P5,2024-10-16,19,73.4,0,1394.6
INV1525,C33,P6,2024-10-06,16,52.39,15,712.5
INV1526,C16,P6,2024-09-26,16,58.71,0,939.36
INV1527,C1,P7,2024-11-25,14,179.93,0,2519.02
INV1528,C12,P7,2024-07-29,24,179.93,0,4318.32
INV1529,C12,P8,2024-10-01,25,140.17,0,3504.25
INV1530,C4,P4,2024-08-20,17,73.4,0,1247.8
INV1531,C18,P4,2024-08-05,25,73.4,0,1835.0
INV1532,C12,P7,2024-11-18,28,179.93,0,5038.04
INV1533,C4,P0,2024-10-09,15,106.18,0,1592.7
INV1534,C14,P7,2024-09-01,10,179.93,0,1799.3
INV1535,C42,P0,2024-07-30,17,106.18,0,1805.06
INV1536,C9,P8,2024-10-25,26,140.17,0,3644.42
INV1537,C32,P8,2024-09-23,17,140.17,0,2382.89
INV1538,C4,P4,2024-08-17,11,73.4,0,807.4
INV1539,C3,P6,2024-08-22,21,58.71,0,1232.91
INV1540,C18,P8,2024-07-23,18,140.17,0,2523.06
INV1541,C45,P5,2024-08-13,27,73.4,0,1981.8
INV1542,C47,P6,2024-08-14,23,58.71,0,1350.33
INV1543,C7,P5,2024-08-07,31,73.4,0,2275.4
INV1544,C1,P5,2024-08-29,16,62.87,5,955.62
INV1545,C13,P7,2024-09-20,22,159.56,10,3159.29
INV1546,C30,P7,2024-11-26,19,179.93,0,3418.67
INV1547,C24,P3,2024-08-05,28,139.8,0,3914.4
INV1548,C11,P8,2024-11-11,14,132.77,10,1672.9
INV1549,C32,P9,2024-07-31,21,156.21,0,3280.41
INV1550,C15,P7,2024-06-13,18,179.93,0,3238.74
INV1551,C6,P0,2024-11-25,17,106.18,0,1805.06
INV1552,C12,P6,2024-08-01,20,53.63,10,965.34
INV1553,C28,P4,2024-11-10,20,73.4,0,1468.0
INV1554,C7,P3,2024-06-25,22,128.77,10,2549.65
INV1555,C6,P6,2024-07-16,18,58.71,0,1056.78
INV1556,C0,P2,2024-10-03,16,135.94,5,2066.29
INV1557,C2,P3,2024-06-28,29,139.8,0,4054.2
INV1558,C43,P6,2024-10-22,24,58.71,0,1409.04
INV1559,C41,P4,2024-09-09,20,73.4,0,1468.0
INV1560,C25,P8,2024-09-23,13,140.17,0,1822.21
INV1561,C30,P4,2024-07-29,27,73.4,0,1981.8
INV1562,C31,P1,2024-10-23,20,192.61,0,3852.2
INV1563,C34,P2,2024-06-11,18,139.64,10,2262.17
INV1564,C24,P3,2024-09-22,25,139.8,0,3495.0
INV1565,C46,P0,2024-10-09,21,106.18,0,2229.78
INV1566,C16,P8,2024-08-01,16,140.17,0,2242.72
INV1567,C42,P1,2024-09-19,16,192.61,0,3081.76
INV1568,C15,P1,2024-10-13,27,192.61,0,5200.47
INV1569,C41,P8,2024-10-13,24,140.17,0,3364.08
INV1570,C42,P4,2024-09-20,19,73.4,0,1394.6
INV1571,C42,P6,2024-09-30,17,54.0,5,872.1
INV1572,C43,P8,2024-10-12,18,140.17,0,2523.06
INV1573,C49,P1,2024-08-07,7,192.61,0,1348.27
INV1574,C7,P6,2024-07-11,18,51.29,0,923.22
INV1575,C14,P1,2024-09-20,18,179.31,5,3066.2
INV1576,C5,P5,2024-06-26,19,68.19,0,1295.61
INV1577,C27,P2,2024-07-01,20,142.9,0,2858.0
INV1578,C14,P1,2024-09-19,20,179.31,15,3048.27
INV1579,C48,P8,2024-11-02,24,128.56,5,2931.17
INV1580,C34,P6,2024-10-03,19,58.71,0,1115.49
INV1581,C32,P2,2024-08-22,17,159.8,0,2716.6
INV1582,C43,P0,2024-09-01,14,93.08,5,1237.96
INV1583,C22,P7,2024-07-08,23,179.93,0,4138.39
INV1584,C6,P0,2024-07-19,16,106.18,0,1698.88
INV1585,C22,P3,2024-09-10,22,139.8,0,3075.6
INV1586,C31,P5,2024-10-26,17,66.98,5,1081.73
INV1587,C2,P0,2024-09-22,15,91.55,0,1373.25
INV1588,C4,P6,2024-09-17,36,58.71,0,2113.56
INV1589,C32,P6,2024-06-19,20,53.91,10,970.38
INV1590,C5,P7,2024-10-29,21,179.93,0,3778.53
INV1591,C40,P0,2024-10-23,18,98.12,5,1677.85
INV1592,C29,P9,2024-07-25,22,133.53,10,2643.89
INV1593,C18,P6,2024-11-01,9,51.3,5,438.61
INV1594,C2,P5,2024-09-03,25,68.51,10,1541.48
INV1595,C6,P3,2024-06-24,14,139.8,0,1957.2
INV1596,C28,P4,2024-07-25,17,73.4,0,1247.8
INV1597,C25,P2,2024-11-01,16,137.86,5,2095.47
INV1598,C29,P2,2024-09-30,20,142.76,15,2426.92
INV1599,C8,P4,2024-07-11,23,66.35,0,1526.05
INV1600,C4,P2,2024-08-30,19,144.45,5,2607.32
INV1601,C9,P2,2024-07-31,22,159.8,0,3515.6
INV1602,C11,P1,2024-11-25,14,177.13,0,2479.82
INV1603,C15,P2,2024-08-26,27,159.8,0,4314.6
INV1604,C29,P1,2024-09-14,13,192.61,0,2503.93
INV1605,C47,P3,2024-06-02,23,130.71,0,3006.33
INV1606,C13,P3,2024-10-19,10,139.8,0,1398.0
INV1607,C7,P1,2024-10-12,22,173.23,5,3620.51
INV1608,C20,P9,2024-06-23,8,138.56,0,1108.48
INV1609,C45,P1,2024-09-09,25,192.61,0,4815.25
INV1610,C43,P1,2024-06-21,8,192.61,0,1540.88
INV1611,C46,P5,2024-06-10,20,62.49,0,1249.8
INV1612,C0,P9,2024-09-22,26,156.21,0,4061.46
INV1613,C32,P4,2024-07-17,17,68.37,0,1162.29
INV1614,C11,P5,2024-08-22,19,73.4,0,1394.6
INV1615,C3,P4,2024-08-25,13,68.96,10,806.83
INV1616,C3,P4,2024-09-13,25,68.96,10,1551.6
INV1617,C22,P1,2024-08-14,19,192.61,0,3659.59
INV1618,C22,P8,2024-09-06,23,140.17,0,3223.91
INV1619,C41,P8,2024-06-17,24,140.17,0,3364.08
INV1620,C8,P3,2024-07-18,20,139.8,0,2796.0
INV1621,C5,P9,2024-08-19,19,156.21,0,2967.99
INV1622,C5,P9,2024-08-14,19,156.21,0,2967.99
INV1623,C0,P3,2024-08-15,18,139.8,0,2516.4
INV1624,C3,P6,2024-10-16,15,58.71,0,880.65
INV1625,C1,P9,2024-07-20,20,156.21,0,3124.2
INV1626,C42,P9,2024-09-18,19,139.88,5,2524.83
INV1627,C38,P8,2024-10-25,15,121.2,5,1727.1
INV1628,C17,P6,2024-09-25,13,58.71,0,763.23
INV1629,C35,P2,2024-09-06,24,159.8,0,3835.2
INV1630,C4,P4,2024-11-27,22,73.4,0,1614.8
INV1631,C3,P8,2024-09-01,20,140.17,0,2803.4
INV1632,C41,P9,2024-07-31,22,156.21,0,3436.62
INV1633,C48,P4,2024-09-30,14,73.4,0,1027.6
INV1634,C46,P8,2024-07-21,22,140.17,0,3083.74
INV1635,C47,P7,2024-11-26,15,179.93,0,2698.95
INV1636,C35,P5,2024-11-18,13,73.4,0,954.2
INV1637,C18,P1,2024-09-03,5,192.61,0,963.05
INV1638,C30,P2,2024-08-01,19,159.8,0,3036.2
INV1639,C3,P1,2024-06-26,10,192.61,0,1926.1
INV1640,C5,P0,2024-06-08,15,106.18,0,1592.7
INV1641,C23,P8,2024-11-22,17,140.17,0,2382.89
INV1642,C6,P0,2024-09-30,8,106.18,0,849.44
INV1643,C5,P0,2024-07-20,7,106.18,0,743.26
INV1644,C48,P5,2024-11-04,23,64.36,5,1406.27
INV1645,C31,P5,2024-10-01,19,66.98,5,1208.99
INV1646,C12,P9,2024-08-29,16,137.13,5,2084.38
INV1647,C24,P1,2024-09-11,15,170.95,10,2307.83
INV1648,C15,P4,2024-11-04,21,67.23,10,1270.65
INV1649,C19,P9,2024-09-20,24,156.21,0,3749.04
INV1650,C44,P2,2024-06-15,18,159.8,0,2876.4
INV1651,C41,P5,2024-10-12,10,73.4,0,734.0
INV1652,C31,P4,2024-07-29,27,69.45,0,1875.15
INV1653,C21,P1,2024-08-20,18,171.14,5,2926.49
INV1654,C1,P5,2024-10-21,22,62.87,0,1383.14
INV1655,C36,P2,2024-07-05,24,159.8,0,3835.2
INV1656,C35,P0,2024-11-01,13,106.18,0,1380.34
INV1657,C6,P8,2024-06-08,24,140.17,0,3364.08
INV1658,C30,P9,2024-10-18,18,147.53,15,2257.21
INV1659,C6,P3,2024-09-30,13,139.8,0,1817.4
INV1660,C9,P8,2024-09-08,23,140.17,0,3223.91
INV1661,C30,P0,2024-10-15,14,99.35,5,1321.35
INV1662,C23,P8,2024-10-13,26,140.17,0,3644.42
INV1663,C49,P2,2024-10-17,19,159.8,0,3036.2
INV1664,C35,P7,2024-08-08,20,179.93,0,3598.6
INV1665,C34,P7,2024-07-24,24,179.93,0,4318.32
INV1666,C21,P4,2024-06-01,16,73.4,0,1174.4
INV1667,C18,P2,2024-08-26,20,159.8,0,3196.0
INV1668,C12,P9,2024-10-24,29,137.13,5,3777.93
INV1669,C2,P6,2024-08-28,15,58.71,0,880.65
INV1670,C26,P3,2024-10-04,18,139.8,0,2516.4
INV1671,C36,P4,2024-08-22,22,73.4,0,1614.8
INV1672,C20,P3,2024-07-10,19,139.8,0,2656.2
INV1673,C5,P4,2024-10-20,14,73.4,0,1027.6
INV1674,C3,P7,2024-06-17,19,179.93,0,3418.67
INV1675,C42,P6,2024-09-25,26,54.0,10,1263.6
INV1676,C5,P7,2024-08-10,13,179.93,0,2339.09
INV1677,C15,P3,2024-08-12,20,139.8,0,2796.0
INV1678,C5,P2,2024-07-11,20,137.01,0,2740.2
INV1679,C24,P8,2024-06-24,14,125.29,0,1754.06
INV1680,C5,P4,2024-10-10,24,73.4,0,1761.6
INV1681,C27,P0,2024-10-20,19,106.18,0,2017.42
INV1682,C28,P3,2024-06-30,21,123.61,5,2466.02
INV1683,C49,P1,2024-07-12,11,192.61,0,2118.71
INV1684,C38,P7,2024-06-18,18,179.93,0,3238.74
INV1685,C22,P0,2024-11-06,18,94.06,10,1523.77
INV1686,C45,P6,2024-09-17,23,58.71,0,1350.33
INV1687,C35,P5,2024-11-15,7,73.4,0,513.8
INV1688,C4,P4,2024-11-17,18,73.4,0,1321.2
INV1689,C5,P6,2024-07-07,16,58.71,0,939.36
INV1690,C37,P0,2024-07-14,18,100.54,5,1719.23
INV1691,C25,P3,2024-06-08,13,139.8,0,1817.4
INV1692,C2,P4,2024-10-20,19,73.4,0,1394.6
INV1693,C39,P2,2024-10-01,14,141.87,0,1986.18
INV1694,C10,P4,2024-06-08,17,65.95,5,1065.09
INV1695,C27,P2,2024-10-06,23,142.9,0,3286.7
INV1696,C14,P4,2024-07-15,22,73.4,0,1614.8
INV1697,C43,P0,2024-11-21,16,93.08,5,1414.82
INV1698,C14,P7,2024-11-24,23,179.93,0,4138.39
INV1699,C8,P7,2024-07-26,23,179.93,0,4138.39
INV1700,C23,P0,2024-10-22,18,91.12,10,1476.14
INV1701,C30,P7,2024-06-14,19,179.93,0,3418.67
INV1702,C15,P2,2024-10-12,13,159.8,0,2077.4
INV1703,C15,P3,2024-07-15,27,139.8,0,3774.6
INV1704,C29,P9,2024-06-22,22,133.53,10,2643.89
INV1705,C46,P5,2024-07-15,28,62.49,15,1487.26
INV1706,C43,P4,2024-08-10,24,73.4,0,1761.6
INV1707,C11,P3,2024-09-24,17,139.8,0,2376.6
INV1708,C23,P4,2024-11-08,15,73.4,0,1101.0
INV1709,C43,P2,2024-08-18,14,159.8,0,2237.2
INV1710,C28,P5,2024-11-04,14,73.4,0,1027.6
INV1711,C23,P0,2024-08-24,26,91.12,15,2013.75
INV1712,C6,P9,2024-07-09,17,156.21,0,2655.57
INV1713,C20,P1,2024-09-07,19,182.08,0,3459.52
INV1714,C11,P6,2024-07-07,19,58.71,0,1115.49
INV1715,C47,P7,2024-06-04,18,179.93,0,3238.74
INV1716,C24,P6,2024-10-21,24,58.71,0,1409.04
INV1717,C46,P3,2024-07-23,20,124.63,5,2367.97
INV1718,C23,P3,2024-06-30,14,122.41,0,1713.74
INV1719,C35,P5,2024-07-22,31,73.4,0,2275.4
INV1720,C48,P4,2024-06-15,19,73.4,0,1394.6
INV1721,C14,P9,2024-08-02,17,135.5,5,2188.32
INV1722,C40,P4,2024-07-22,27,73.4,0,1981.8
INV1723,C42,P6,2024-09-25,19,54.0,10,923.4
INV1724,C15,P8,2024-10-10,15,140.17,0,2102.55
INV1725,C49,P4,2024-07-13,9,73.4,0,660.6
INV1726,C8,P3,2024-11-03,17,139.8,0,2376.6
INV1727,C8,P3,2024-07-19,24,139.8,0,3355.2
INV1728,C33,P8,2024-09-13,20,123.1,10,2215.8
INV1729,C18,P2,2024-09-10,19,159.8,0,3036.2
INV1730,C44,P4,2024-06-09,18,73.4,0,1321.2
INV1731,C46,P9,2024-11-06,26,156.21,0,4061.46
INV1732,C21,P8,2024-08-13,26,122.91,10,2876.09
INV1733,C0,P1,2024-07-28,27,192.61,0,5200.47
INV1734,C37,P9,2024-06-27,20,156.21,0,3124.2
INV1735,C0,P8,2024-06-03,25,123.41,10,2776.72
INV1736,C33,P8,2024-07-30,17,123.1,10,1883.43
INV1737,C46,P9,2024-06-22,27,156.21,0,4217.67
INV1738,C44,P2,2024-09-15,20,159.8,0,3196.0
INV1739,C25,P7,2024-08-16,19,179.93,0,3418.67
INV1740,C8,P8,2024-09-06,21,122.64,5,2446.67
INV1741,C20,P2,2024-09-16,20,159.8,0,3196.0
INV1742,C24,P3,2024-09-24,16,139.8,0,2236.8
INV1743,C44,P1,2024-07-05,35,179.39,5,5964.72
INV1744,C7,P9,2024-11-13,15,156.21,0,2343.15
INV1745,C17,P2,2024-06-28,16,159.8,0,2556.8
INV1746,C1,P2,2024-10-13,15,159.8,0,2397.0
INV1747,C18,P0,2024-11-03,19,106.18,0,2017.42
INV1748,C12,P0,2024-07-20,21,106.18,0,2229.78
INV1749,C21,P6,2024-09-09,21,58.71,0,1232.91
INV1750,C41,P7,2024-09-05,17,179.93,0,3058.81
INV1751,C9,P5,2024-08-29,20,73.4,0,1468.0
INV1752,C27,P8,2024-06-10,22,140.17,0,3083.74
INV1753,C32,P5,2024-09-16,20,66.03,0,1320.6
INV1754,C14,P5,2024-09-15,23,73.4,0,1688.2
INV1755,C33,P9,2024-07-18,19,156.21,0,2967.99
INV1756,C7,P6,2024-07-03,22,51.29,5,1071.96
INV1757,C43,P0,2024-06-30,19,93.08,5,1680.09
INV1758,C23,P9,2024-10-17,6,140.61,5,801.48
INV1759,C7,P3,2024-08-11,17,128.77,10,1970.18
INV1760,C1,P8,2024-07-13,13,140.17,0,1822.21
INV1761,C27,P2,2024-06-23,17,142.9,5,2307.84
INV1762,C11,P8,2024-07-22,24,132.77,10,2867.83
INV1763,C46,P2,2024-06-02,23,159.8,0,3675.4
INV1764,C16,P5,2024-08-06,16,64.95,10,935.28
INV1765,C24,P5,2024-07-18,23,73.4,0,1688.2
INV1766,C29,P8,2024-09-24,15,140.17,0,2102.55
INV1767,C0,P4,2024-08-16,17,73.4,0,1247.8
INV1768,C46,P4,2024-07-29,21,73.4,0,1541.4
INV1769,C5,P4,2024-10-22,24,73.4,0,1761.6
INV1770,C41,P3,2024-09-24,9,119.44,5,1021.21
INV1771,C18,P7,2024-06-23,20,156.16,5,2967.04
INV1772,C34,P9,2024-06-05,32,146.88,5,4465.15
INV1773,C31,P3,2024-06-20,19,139.8,0,2656.2
INV1774,C46,P1,2024-06-01,15,192.61,0,2889.15
INV1775,C43,P7,2024-06-06,19,155.99,10,2667.43
INV1776,C39,P1,2024-10-02,22,171.89,10,3403.42
INV1777,C6,P0,2024-07-03,23,106.18,0,2442.14
INV1778,C35,P6,2024-11-07,19,51.78,5,934.63
INV1779,C23,P5,2024-08-09,14,73.4,0,1027.6
INV1780,C37,P9,2024-08-19,22,156.21,0,3436.62
INV1781,C5,P7,2024-07-23,11,179.93,0,1979.23
INV1782,C26,P5,2024-08-01,24,73.4,0,1761.6
INV1783,C12,P4,2024-09-12,28,63.45,5,1687.77
INV1784,C12,P1,2024-09-08,28,192.61,0,5393.08
INV1785,C31,P4,2024-06-10,28,69.45,10,1750.14
INV1786,C16,P8,2024-08-27,20,140.17,0,2803.4
INV1787,C36,P2,2024-11-21,22,159.8,0,3515.6
INV1788,C25,P7,2024-07-16,21,179.93,0,3778.53
INV1789,C13,P4,2024-08-02,16,68.38,5,1039.38
INV1790,C28,P6,2024-10-24,28,58.71,0,1643.88
INV1791,C46,P1,2024-10-11,27,192.61,0,5200.47
INV1792,C10,P9,2024-07-17,18,156.21,0,2811.78
INV1793,C48,P9,2024-08-28,23,156.21,0,3592.83
INV1794,C14,P3,2024-07-26,15,139.8,0,2097.0
INV1795,C26,P7,2024-07-02,17,162.23,0,2757.91
INV1796,C40,P7,2024-08-17,29,179.93,0,5217.97
INV1797,C11,P8,2024-10-08,27,132.77,10,3226.31
INV1798,C19,P1,2024-09-23,20,174.83,5,3321.77
INV1799,C28,P7,2024-10-18,23,179.93,0,4138.39
INV1800,C13,P5,2024-10-06,12,73.4,0,880.8
INV1801,C24,P0,2024-06-13,21,106.18,0,2229.78
INV1802,C30,P4,2024-06-25,25,73.4,0,1835.0
INV1803,C48,P9,2024-08-26,21,156.21,0,3280.41
INV1804,C42,P3,2024-09-11,15,139.8,0,2097.0
INV1805,C49,P3,2024-07-10,18,139.8,0,2516.4
INV1806,C35,P8,2024-11-21,28,140.17,0,3924.76
INV1807,C21,P4,2024-09-03,17,73.4,0,1247.8
INV1808,C22,P7,2024-09-06,21,179.93,0,3778.53
INV1809,C3,P1,2024-11-17,12,192.61,0,2311.32
INV1810,C41,P6,2024-06-15,20,55.64,0,1112.8
INV1811,C24,P8,2024-10-03,24,125.29,15,2555.92
INV1812,C47,P5,2024-10-28,11,73.4,0,807.4
INV1813,C28,P0,2024-07-24,12,106.18,0,1274.16
INV1814,C40,P3,2024-08-16,22,129.26,5,2701.53
INV1815,C42,P8,2024-09-28,12,140.17,0,1682.04
INV1816,C11,P2,2024-11-19,23,159.8,0,3675.4
INV1817,C34,P0,2024-11-04,16,106.18,0,1698.88
INV1818,C22,P4,2024-08-24,24,66.19,10,1429.7
INV1819,C31,P4,2024-08-18,16,69.45,10,1000.08
INV1820,C14,P1,2024-08-09,18,179.31,10,2904.82
INV1821,C19,P8,2024-07-29,14,140.17,0,1962.38
INV1822,C13,P0,2024-07-27,13,106.18,0,1380.34
INV1823,C5,P0,2024-09-02,17,106.18,0,1805.06
INV1824,C22,P3,2024-08-23,20,139.8,0,2796.0
INV1825,C6,P6,2024-11-25,17,58.71,0,998.07
INV1826,C18,P8,2024-07-31,19,140.17,0,2663.23
INV1827,C15,P5,2024-08-20,23,69.18,10,1432.03
INV1828,C0,P7,2024-10-27,19,179.93,0,3418.67
INV1829,C25,P4,2024-09-02,28,64.62,15,1537.96
INV1830,C42,P1,2024-07-24,17,192.61,0,3274.37
INV1831,C16,P4,2024-10-24,29,66.49,15,1638.98
INV1832,C45,P6,2024-09-07,24,58.71,0,1409.04
INV1833,C15,P7,2024-08-09,16,179.93,0,2878.88
INV1834,C46,P8,2024-07-04,17,140.17,0,2382.89
